BatteryID,avg_voltage,avg_current,avg_temp,avg_soh,avg_ir
BAT0776,3.531752814,0.620280135,26.83682753,68.02923059,0.126928968
BAT0777,3.451428563,1.215258317,29.56792313,68.06247682,0.128211954
BAT0778,3.440808618,1.44513969,20.98410525,67.34315006,0.1255615
BAT0779,3.631135892,1.742979359,32.46344284,66.45035114,0.130403895
BAT0780,3.970559333,1.67520434,23.64438199,68.4219007,0.129831648
BAT0781,3.434121974,0.915603875,24.89316353,67.54298855,0.127373649
BAT0782,3.629105665,1.911320254,21.2639416,67.92917075,0.127767163
BAT0783,3.804872791,0.686518762,12.8787987,67.73497056,0.128027156
BAT0784,3.323327336,1.812700428,29.42022698,67.53524516,0.126843383
BAT0785,3.333027366,1.956410374,28.68421949,67.060696,0.127613141
BAT0786,4.120095752,0.765730285,23.59336221,66.73111026,0.128059459
BAT0787,3.868241488,1.583099096,25.33495359,68.02468626,0.131925737
BAT0788,3.692624011,0.560428278,27.57969609,66.97353833,0.130693237
BAT0789,3.777264065,1.108134238,17.18727072,67.86202151,0.130769309
BAT0790,3.035159332,1.274424949,22.35473661,67.95688766,0.129739851
BAT0791,3.741723559,1.370967839,28.9713234,66.78596661,0.126865346
BAT0792,3.611410648,1.903905872,18.72855288,66.2887953,0.129117018
BAT0793,3.654899616,1.508376031,26.46778966,69.77187689,0.131240977
BAT0794,3.431308592,1.221916927,18.21709098,66.98002347,0.126883471
BAT0795,3.097768677,1.714512554,27.33214991,67.86799802,0.130773106
BAT0796,3.23200708,1.925799231,24.82179259,69.18147123,0.134245218
BAT0797,4.140893656,0.533099223,16.92434092,68.29748488,0.131823633
BAT0798,3.490439475,1.973781908,30.82369677,66.75343141,0.132628058
BAT0799,3.560019787,0.629198209,21.32704212,67.27950384,0.130336678
BAT0800,3.063251748,1.721580169,20.94873781,66.38069749,0.131935864
BAT0801,3.045079475,0.920502129,26.00284599,68.04238542,0.128664294
BAT0802,3.860617736,0.698269487,30.74318675,67.62273684,0.131791728
BAT0803,3.645713597,1.15978346,19.92089091,66.68069756,0.131608776
BAT0804,3.610447181,1.465934869,25.30839925,65.98294803,0.130979822
BAT0805,3.291749437,1.071427768,27.1440825,65.67499294,0.133132015
BAT0806,3.893700878,0.581848112,28.46552804,67.97363855,0.12952243
BAT0807,3.201883895,1.399191709,25.88220778,67.04580056,0.130325885
BAT0808,3.227921692,1.853604914,23.1648608,67.11769045,0.130990924
BAT0809,3.552854606,1.074823049,20.8620489,66.17206657,0.128840778
BAT0810,3.343535835,0.824499166,25.43071942,65.43354794,0.131453864
BAT0811,3.296955577,1.163866019,19.63930494,67.9099351,0.127662139
BAT0812,3.774285173,0.572544067,10.39324758,67.20179477,0.133293909
BAT0813,3.781166094,1.730731377,27.18279902,67.58376348,0.131393275
BAT0814,3.989420484,1.739511216,29.51967421,66.21136505,0.130358214
BAT0815,3.50125028,1.382000695,13.18533782,66.69130494,0.129831253
BAT0816,3.087702109,1.029654333,19.95134648,67.50972422,0.131130842
BAT0817,3.328399662,1.699675047,28.09577131,67.26727432,0.133076519
BAT0818,4.176006556,1.332030537,35.28747735,67.19381493,0.132895478
BAT0819,3.71551029,1.738898463,25.10396854,66.23242613,0.130488924
BAT0820,3.851684502,1.447188189,21.35998529,67.21462197,0.130307921
BAT0821,3.008829396,1.67660821,24.08551779,67.60012015,0.133413797
BAT0822,3.621846879,1.39784449,31.8743821,66.22674831,0.130755305
BAT0823,3.045034389,1.121211602,21.7701791,66.0161818,0.13241982
BAT0824,3.683076255,1.93691879,21.00403997,67.77457426,0.132647509
BAT0825,4.10492502,1.311670737,22.58628239,65.77666724,0.133124124
BAT0826,4.162102957,1.407634278,20.23335696,67.06645992,0.134316541
BAT0827,3.64866321,0.830731459,25.61335158,66.29706171,0.130174074
BAT0828,3.549845766,1.438476184,33.12339229,64.27135526,0.128977681
BAT0829,4.134020513,1.357411474,26.61539637,67.34819538,0.131765105
BAT0830,3.808331798,0.777257597,23.73823249,63.5457223,0.136603057
BAT0831,3.077879135,0.589380646,23.54094366,64.3105992,0.137144348
BAT0832,3.558870693,1.40653898,17.18404596,66.83589923,0.136862354
BAT0833,3.288294022,1.645538404,29.41554889,66.53553201,0.132914037
BAT0834,3.563765186,1.285102056,24.61081401,65.47144284,0.12983577
BAT0835,3.546558686,0.840158938,24.09760043,66.2800288,0.128813922
BAT0836,3.698573763,1.499782965,40.96553784,63.16588284,0.132371924
BAT0837,3.428124588,0.62015859,26.49376454,66.75011545,0.133303853
BAT0838,3.197124539,1.162750557,21.24104475,66.31209174,0.136401251
BAT0839,3.604463322,0.745050138,22.86821202,65.99438304,0.135635611
BAT0840,3.996243461,0.776688577,30.74222855,65.868658,0.13445481
BAT0841,3.796814674,0.803440924,25.56635205,66.41034966,0.13232031
BAT0842,3.406041439,1.080060586,17.80861011,65.98412535,0.132278441
BAT0843,4.122627627,0.576725308,29.59614467,63.92199458,0.134808255
BAT0844,4.094649085,1.096690161,21.65927957,68.06756535,0.135794102
BAT0845,3.251218079,1.267561171,34.36648888,66.76924671,0.135283763
BAT0846,3.047301102,1.224941427,30.40024033,64.33553407,0.132530804
BAT0847,3.88957045,1.074176151,22.76339052,65.41160276,0.136001335
BAT0848,3.993132314,1.758719912,31.40508181,65.24786716,0.135651822
BAT0849,4.161437479,0.717990039,25.33927755,66.75659138,0.132758667
BAT0850,4.067803673,1.258545116,29.26386838,63.35437876,0.133431358
BAT0851,3.720641722,0.593062125,27.42366409,65.08644684,0.136476992
BAT0852,3.636062807,0.606733518,20.76821673,63.9250173,0.134730985
BAT0853,3.033409262,1.360798775,21.78225084,65.27332967,0.138478295
BAT0854,3.295987736,1.349027637,30.14980409,64.88821079,0.136402259
BAT0855,3.551537702,1.817050269,23.32612334,65.49853935,0.134526738
BAT0856,3.75420468,1.336810513,22.98175768,64.83734621,0.135579589
BAT0857,3.6687022,1.939686531,20.2243871,64.65452286,0.135826767
BAT0858,3.891163188,0.573042273,27.11799533,65.99246283,0.134343219
BAT0859,3.335720317,0.647011527,35.3126246,65.62465877,0.134074824
BAT0860,3.677943129,0.566098792,19.66233543,66.01095262,0.13740278
BAT0861,3.105770692,0.777915276,25.12109728,65.12077025,0.137790547
BAT0862,3.496398628,1.311905166,32.06110278,64.50220739,0.137407563
BAT0863,3.900193,1.468358272,24.60179304,65.05711087,0.139330636
BAT0864,3.832081024,0.568377737,27.26185898,65.68240041,0.135316454
BAT0865,4.188771285,1.918956335,19.68803236,62.98935733,0.139848542
BAT0866,3.333469351,1.763248065,27.14153549,65.3952315,0.134798158
BAT0867,3.597827159,0.944918723,24.06427867,65.42211934,0.134674629
BAT0868,3.395436497,0.615781295,29.92864998,65.05924364,0.133280082
BAT0869,3.528723737,0.75483061,30.93693026,64.78219579,0.136008409
BAT0870,4.028340156,0.690416621,37.94781821,62.20010221,0.135992555
BAT0871,3.82105089,0.684925669,27.89816587,64.49640095,0.138151875
BAT0872,4.05892943,1.277842533,26.62898158,66.66027714,0.137687782
BAT0873,3.24421333,0.868771164,25.97192151,64.906282,0.134914053
BAT0874,4.048033341,1.037209575,23.23416854,64.59249774,0.136614548
BAT0875,3.071714729,1.984258,26.69241922,64.72132129,0.136757076
BAT0876,4.066319137,1.526471373,23.52299295,65.13685424,0.134048036
BAT0877,3.394888535,1.923471001,25.84230488,65.32331622,0.135738107
BAT0878,3.37750516,0.713834833,31.58798768,64.41016828,0.136258373
BAT0879,3.614506292,1.073209212,19.96728717,65.22894883,0.14076725
BAT0880,4.128828225,1.332097705,30.69939281,66.20865498,0.138382901
BAT0881,3.057337638,0.615137093,31.58557534,65.56073499,0.139424338
BAT0882,3.42267717,0.506281165,24.40965737,67.01769765,0.135202729
BAT0883,4.027886386,1.505651501,14.3907255,64.08957966,0.140688429
BAT0884,3.475265373,1.462729275,21.96089006,66.24394113,0.141002204
BAT0885,3.238988277,1.116183215,31.48497273,63.58976528,0.13450331
BAT0886,3.509753018,1.234466114,24.88565969,64.82267906,0.137189367
BAT0887,3.462663002,1.123164501,20.00348884,65.27888071,0.139691531
BAT0888,4.098499442,0.536007567,22.47612539,64.01340932,0.140088777
BAT0889,3.914321251,1.003057409,29.20310013,64.39942733,0.137543011
BAT0890,3.606138667,0.765623383,27.73366784,65.24357889,0.138389001
BAT0891,4.18604468,0.647636284,23.8053395,63.68173651,0.137905238
BAT0892,3.558333038,1.935080651,23.16587794,65.91396166,0.139420836
BAT0893,3.069885397,1.399039588,23.04120925,62.88460671,0.141694357
BAT0894,3.314729186,1.592984426,20.38794908,66.21109479,0.137857916
BAT0895,3.523284576,0.973045615,33.07687845,65.04947571,0.141501641
BAT0896,3.188283149,1.089720694,23.38839765,64.10905868,0.138036656
BAT0897,4.137078152,0.855385991,31.0857926,63.63413583,0.138004746
BAT0898,3.920218677,0.645448506,32.60658026,63.48888961,0.141437189
BAT0899,3.321944641,0.768547456,29.99155449,63.86865032,0.141743873
BAT0900,3.70896544,1.696271068,22.84189844,63.97470996,0.14170282
BAT0901,3.865738989,1.516318708,27.01865045,65.18143297,0.137468405
BAT0902,4.129534715,1.320393314,24.87902197,65.92578827,0.139268098
BAT0903,4.057962419,1.212634809,20.4814907,64.22378451,0.141945977
BAT0904,3.618230671,1.883651425,26.62179641,62.95741387,0.140483084
BAT0905,3.929583144,0.609102422,19.10480104,63.50365829,0.138352614
BAT0906,3.674573705,0.92090122,30.93839694,63.56699051,0.141516636
BAT0907,3.663244668,1.02490678,22.67691351,62.84333866,0.139270385
BAT0908,3.13769035,1.673638718,26.00579828,62.53162043,0.14438905
BAT0909,3.15136519,1.98877193,26.41643936,65.73651646,0.143989683
BAT0910,3.635440338,0.861005772,23.70547513,64.07755381,0.142208195
BAT0911,3.322633854,1.811461001,27.93346901,62.73075847,0.143822013
BAT0912,3.025244283,1.745934141,22.62548172,64.46176591,0.141329583
BAT0913,3.867407045,0.836986096,29.35648649,62.39165081,0.142830875
BAT0914,3.038983916,1.09899887,18.2701016,62.63807276,0.144355441
BAT0915,3.714332209,1.114509304,25.6318979,62.75081847,0.141990997
BAT0916,3.647032553,1.967331003,34.694645,64.91040164,0.141089626
BAT0917,4.162577629,0.771337852,19.99834338,63.3850998,0.138290756
BAT0918,3.581055767,1.698736957,21.61127515,61.03984205,0.141633733
BAT0919,3.076321724,1.001289071,27.56953925,64.61076376,0.143546846
BAT0920,3.662025561,1.596305519,25.89790891,63.03681826,0.143891267
BAT0921,4.009315405,1.130016506,26.7531505,61.49188807,0.14310873
BAT0922,4.196219141,1.367539645,27.44593565,62.95557851,0.141117402
BAT0923,3.516411808,1.74891766,28.17360734,63.70915013,0.138346357
BAT0924,3.384358491,1.706248347,30.54849921,63.51754152,0.14140957
BAT0925,4.087983956,1.799634775,27.04909328,64.94113536,0.14189131
BAT0926,3.229490555,0.589425988,23.79371173,62.44466112,0.141974142
BAT0927,3.738514698,1.53807583,28.36286851,63.1264826,0.143937113
BAT0928,3.486857309,0.709981065,34.49940967,62.308855,0.146771353
BAT0929,3.049298838,1.123727852,24.33683127,61.59669295,0.143147058
BAT0930,3.416746169,1.322882623,20.12735348,64.05727349,0.142566536
BAT0931,3.318274227,1.104109227,30.53540335,63.41731974,0.142581556
BAT0932,3.823309385,1.279417514,24.39809418,63.3115332,0.14344877
BAT0933,4.138548597,1.994789463,14.13665227,63.55692732,0.141643412
BAT0934,3.321656625,0.702825971,29.23710839,62.24044375,0.143640397
BAT0935,3.973759127,1.513184068,22.32335907,61.94605444,0.144401625
BAT0936,3.06643178,1.09400145,24.54733359,62.95543093,0.144019372
BAT0937,3.645745212,0.699514698,26.65990165,64.04478902,0.144615084
BAT0938,3.084660076,0.738105145,25.9524984,64.47054202,0.144667495
BAT0939,4.120839589,1.923909659,28.54725909,63.45602166,0.140356207
BAT0940,3.919621537,1.819402245,22.82256815,62.78330917,0.14527374
BAT0941,3.789539893,1.860562941,27.56552899,62.8935461,0.14275797
BAT0942,3.988675658,1.987299164,23.70226661,62.66855185,0.142008322
BAT0943,3.777023755,0.812473085,28.6940524,61.61726721,0.142091096
BAT0944,4.162733277,1.033159006,28.07683742,62.62674079,0.145267083
BAT0945,3.856749537,1.503828545,20.32280649,61.34388888,0.14405485
BAT0946,4.109590331,1.22570381,30.42991058,62.34891896,0.141236062
BAT0947,3.62055827,1.1275843,22.32018277,64.24971936,0.145656076
BAT0948,3.140477296,1.036716874,29.04028899,63.27977111,0.141920784
BAT0949,3.633813266,1.390670948,26.83643657,61.51108883,0.145179643
BAT0950,3.152247394,1.363390143,34.19091838,62.18603333,0.145476998
BAT0951,3.710992175,0.742186751,23.88267009,61.66098879,0.146871154
BAT0952,3.578991673,1.207609756,23.25341602,62.36751297,0.14876337
BAT0953,3.747090477,1.330207664,24.90290197,63.39450534,0.142570647
BAT0954,3.012056377,1.355430408,23.48410109,63.00088095,0.145295052
BAT0955,3.23380859,0.815160789,28.99970951,64.74435507,0.144947329
BAT0956,3.589596518,1.613407088,16.91844696,63.58311363,0.146467499
BAT0957,4.140604274,0.537798642,19.7315879,62.6145607,0.146131338
BAT0958,3.460330848,1.032247783,19.66098539,63.00830492,0.145094908
BAT0959,3.509246431,1.670318973,29.75153796,61.83172253,0.145018196
BAT0960,3.857635307,1.345839382,33.55306686,60.83170919,0.143767098
BAT0961,3.724551309,0.891743649,24.47775391,63.46053762,0.148075723
BAT0962,3.35871138,1.542429679,24.15589138,63.07375437,0.147118408
BAT0963,3.492979675,1.351086416,25.35026082,61.78759023,0.148135536
BAT0964,3.261239759,1.694365414,30.80939151,62.1277057,0.145779208
BAT0965,4.159225751,1.602537779,20.36323433,63.2814525,0.145186329
BAT0966,3.156761258,1.415161883,26.19184491,62.75766897,0.14444337
BAT0967,3.446204141,1.232266513,29.87598815,60.36146323,0.147417835
BAT0968,3.031006767,0.699773189,27.50547085,62.13748585,0.144720414
BAT0969,3.26613539,0.891999527,25.94790808,61.70680599,0.150597326
BAT0970,3.936565366,1.128649209,30.00523046,62.85127126,0.144384715
BAT0971,3.241410279,1.398948931,11.48383854,63.08135703,0.14764732
BAT0972,3.096076083,1.270561783,28.3893766,63.01229732,0.150333709
BAT0973,3.569343816,0.932276789,21.72962158,60.7114674,0.14849818
BAT0974,3.011963082,0.509696537,15.84683552,61.17381398,0.147751347
BAT0975,3.101719385,1.244358833,27.556013,62.73300958,0.145563033
BAT0976,3.969151043,0.928438983,31.86829273,60.94128052,0.144836462
BAT0977,3.925768014,1.601912451,24.31275743,60.06391088,0.1492401
BAT0978,4.098166584,0.535919398,29.76437274,62.0841629,0.150812294
BAT0979,4.025418523,1.377241717,33.06139129,60.82293228,0.1470223
BAT0980,3.819810676,1.912211356,31.57457227,63.1048392,0.145721877
BAT0981,3.062799429,0.761613901,33.19982265,61.66244738,0.143183661
BAT0982,3.939418342,1.207474236,28.71063746,61.5403808,0.14623847
BAT0983,4.014612973,0.637132988,25.37716819,61.10324352,0.148072686
BAT0984,3.958898575,1.438522868,16.99017094,63.11958744,0.151598246
BAT0985,3.610174842,1.325797521,23.76968756,61.73165387,0.149846267
BAT0986,3.279482206,1.111048286,20.78376702,61.01445967,0.149210171
BAT0987,4.014395971,1.282065532,35.85471359,60.27902263,0.147899761
BAT0988,3.872595372,1.844861988,24.12057094,61.14670564,0.147633669
BAT0989,4.176913409,0.794441453,25.61602403,60.28633534,0.151711295
BAT0990,3.186831117,0.533846768,27.75742688,62.24476287,0.149401477
BAT0991,3.2707975,1.792497327,25.21801223,59.30113978,0.144894799
BAT0992,3.25415778,1.365675624,33.4752552,60.81617963,0.147852921
BAT0993,3.951047721,1.835987683,21.88675319,61.71924189,0.147583568
BAT0994,3.224288756,1.395417835,25.97303728,61.38223624,0.148307472
BAT0995,3.079991796,1.715241635,21.28764707,60.35323778,0.150625821
BAT0996,4.198272968,1.144510045,18.39988744,61.81428764,0.14938511
BAT0997,3.029780654,1.624789897,21.94115455,60.11781738,0.149546269
BAT0998,4.002292872,1.8695622,24.81481601,60.86820413,0.152426946
BAT0999,3.43844021,1.358184446,22.85348888,61.60147847,0.148507078
BAT1000,4.009938552,0.771177726,21.5378951,61.46624733,0.153728399
BAT1001,3.665544589,0.903196423,17.96841268,60.35516974,0.148757385
BAT1002,4.081957475,0.797966865,24.58447214,62.07459277,0.150378396
BAT1003,4.111431584,0.870285541,17.47639813,61.06741148,0.149737593
BAT1004,3.010917818,0.959623174,28.80027982,61.45699127,0.150646838
BAT1005,3.090494611,1.33270068,25.41219876,62.24224239,0.151389184
BAT1006,3.300430475,1.381987444,17.7122425,61.94842533,0.15146767
BAT1007,3.8031785,1.139749621,23.45395461,61.82911797,0.149193765
BAT1008,4.065926636,1.42313117,21.23921797,60.88632061,0.148554171
BAT1009,3.551930342,0.622362388,26.59587255,61.42921642,0.155906344
BAT1010,3.72836774,0.631682356,31.70225223,60.71451641,0.150032031
BAT1011,3.226199823,0.757744191,15.62413765,59.56925088,0.152498425
BAT1012,3.965960201,1.277116247,25.5751304,60.79906278,0.147984717
BAT1013,4.160793734,0.820992018,24.19933602,60.79451026,0.150740775
BAT1014,3.322318719,0.924926605,28.35670038,60.99704115,0.151145601
BAT1015,3.593791142,1.100469254,26.06598314,60.28227942,0.15244563
BAT1016,3.103339333,1.717799186,21.24015334,59.65231025,0.146155092
BAT1017,3.670963988,0.520793204,23.40473032,61.11538803,0.152032281
BAT1018,3.60334013,1.47406823,21.01987072,59.0666877,0.149500517
BAT1019,3.173323781,1.503314797,30.38003569,61.61736078,0.152548691
BAT1020,3.530479456,1.697983671,25.10655824,59.98183712,0.149927342
BAT1021,3.400925583,1.899129409,34.50595343,60.21939302,0.150389035
BAT1022,3.62619705,0.530206773,24.69669593,60.83421382,0.151652745
BAT1023,3.702785203,0.730675558,21.45796617,60.87978608,0.150195341
BAT1024,3.010194694,1.829256941,17.43142804,58.81950228,0.151448931
BAT1025,3.91320718,1.187777843,15.98430162,61.11438076,0.150113248
BAT1026,3.85561715,1.346885958,17.07932028,60.52435524,0.148933659
BAT1027,3.439543663,1.494540806,26.33563326,59.35476794,0.154735914
BAT1028,3.063523123,1.518599907,27.54362512,59.18251754,0.150207903
BAT1029,3.905919048,1.897610605,17.09404649,59.73794406,0.152542638
BAT1030,4.146210193,1.995424126,29.47519157,58.48457459,0.154505782
BAT1031,3.288181915,1.580236191,22.58469474,61.65363703,0.151870112
BAT1032,3.388229536,0.930831814,25.73396506,61.38820185,0.151549668
BAT1033,3.220575467,1.819628603,33.06110314,60.08705538,0.153752476
BAT1034,3.692323348,0.573831372,29.48419658,59.57680295,0.155635868
BAT1035,3.185809674,0.846621279,23.65734676,59.66108094,0.151161369
BAT1036,3.427432732,1.846078576,20.54403887,60.54730584,0.153299704
BAT1037,3.836415617,0.884287272,14.24092299,61.73804048,0.150235011
BAT1038,3.67213918,0.830976589,21.4042334,59.24061493,0.153013598
BAT1039,3.463755077,0.70718794,23.94434881,58.62373662,0.153968409
BAT1040,3.504299522,1.788667636,20.06410236,61.22715606,0.152290751
BAT1041,3.674533059,1.250087389,24.34371516,57.82937934,0.153186016
BAT1042,3.007037673,1.512339805,25.38425941,58.52968908,0.151383546
BAT1043,3.094211842,0.858599576,23.87572009,59.35564609,0.154454157
BAT1044,4.057509681,1.637060632,21.7499871,57.97547957,0.156511388
BAT1045,3.093454787,1.640008317,25.84327336,60.53464332,0.152305712
BAT1046,3.848164315,0.968897037,27.20970325,60.28792496,0.153354656
BAT1047,4.104045797,1.11602395,19.54800461,58.96349185,0.155705092
BAT1048,3.324820325,0.814535416,32.0546619,60.56666021,0.157224181
BAT1049,3.444589724,1.964841535,24.50705934,60.74100646,0.15191362
BAT1050,3.682705687,1.468403866,25.09424811,59.18519107,0.154662431
BAT1051,4.058050764,1.901815821,28.54107212,58.70416475,0.155666262
BAT1052,4.130286705,0.955078315,26.16608066,61.52535861,0.154995887
BAT1053,3.887475898,1.672836369,29.76568317,59.81190181,0.150346416
BAT1054,3.103943713,1.648787966,26.43562083,59.38482318,0.15640218
BAT1055,3.802984987,1.537483478,21.93781313,60.5618847,0.158538673
BAT1056,3.492364466,1.948458463,26.80751763,59.33053261,0.155833324
BAT1057,3.564841199,1.090333004,19.28136896,58.72807289,0.153637788
BAT1058,3.058978068,0.696075985,25.54279853,59.1968075,0.154773746
BAT1059,3.229274567,1.507563289,24.83385005,60.0570906,0.159439826
BAT1060,3.948616329,1.593964701,23.95941571,57.0038588,0.157819925
BAT1061,3.5447506,1.36259086,24.35731244,58.69195375,0.157380053
BAT1062,3.36199469,0.81022684,15.59075477,60.56237128,0.156912825
BAT1063,3.460822889,1.256683913,22.25637546,58.45825036,0.154977726
BAT1064,4.025279416,0.968284605,25.46422451,60.44967444,0.155998858
BAT1065,3.898798821,1.141199792,25.79928196,60.26308235,0.156344155
BAT1066,3.326778477,1.467827864,19.8616243,58.83766624,0.157699149
BAT1067,3.141002208,1.617822114,31.3285392,58.05908597,0.159717838
BAT1068,3.302397866,0.848337036,20.66912576,58.59917197,0.159036676
BAT1069,4.104907741,1.107988041,29.847286,61.31038697,0.154061231
BAT1070,3.697906605,0.903742356,27.13597181,60.56361887,0.15744799
BAT1071,3.64017625,0.797947421,21.76886345,58.90127929,0.158573527
BAT1072,3.71567232,1.67508083,33.87655446,57.80664099,0.158437721
BAT1073,3.439233919,1.863879042,19.03181584,58.77862506,0.156041532
BAT1074,3.968528424,1.055348279,29.59577087,58.74376059,0.163228218
BAT1075,3.627943499,1.626918387,30.00291159,57.1600519,0.154945831
BAT1076,3.140097483,1.845492934,21.64689895,58.59749265,0.155433623
BAT1077,3.15487815,1.769186316,31.9623265,59.60995689,0.15816719
BAT1078,3.644230976,0.774220083,23.74976743,56.7207239,0.162033606
BAT1079,4.123884262,1.934437822,26.44346815,59.14555009,0.15622761
BAT1080,3.370022546,1.065014661,26.30160919,59.75232606,0.157468343
BAT1081,4.043449403,1.008860992,24.32845629,57.83083276,0.160254587
BAT1082,3.916914704,0.593646991,29.05404137,60.00136027,0.158164276
BAT1083,3.297374931,1.229260481,28.9674436,57.52380389,0.157630792
BAT1084,3.043608898,0.663520423,16.25734013,58.93478665,0.159531266
BAT1085,3.122216718,0.872809731,31.52170121,57.82950322,0.159045036
BAT1086,3.874192721,0.975413933,16.68754006,58.08449154,0.160660878
BAT1087,3.239603686,1.713239485,30.16273102,57.39969276,0.161282938
BAT1088,3.445525105,1.813232976,30.63352568,58.66494348,0.159414006
BAT1089,3.602038999,0.953699476,19.54516785,59.09168648,0.159483465
BAT1090,3.870561802,1.788047182,22.94592856,57.99580247,0.159428222
BAT1091,3.135877468,1.785846406,19.47147666,56.73876031,0.160078261
BAT1092,3.487639686,1.646976426,23.92539485,58.39550316,0.159310341
BAT1093,3.582087491,0.720042671,23.45982858,58.48514899,0.159298783
BAT1094,3.648992477,1.53548427,28.89830266,57.62490402,0.161793254
BAT1095,3.98203277,1.917536097,31.55154373,59.58637945,0.162532232
BAT1096,3.206013834,1.523810718,31.97841905,56.15485416,0.156584894
BAT1097,3.969397742,0.997425274,22.18915987,55.71872477,0.159720042
BAT1098,3.831454113,1.250868976,23.95389063,57.11333701,0.158422611
BAT1099,3.667044977,1.468587565,16.58280904,58.64904972,0.159278057
BAT1100,3.839433444,1.265855613,20.97064967,56.78410152,0.160805032
BAT1101,3.494421287,0.679929413,29.82425817,56.70930137,0.161438877
BAT1102,3.166077103,0.968096067,33.07791412,58.5162106,0.159975747
BAT1103,3.798918288,1.703594046,18.82825564,58.2079884,0.156473319
BAT1104,3.629606768,1.792127069,22.0376787,58.01826854,0.158469909
BAT1105,3.767249761,0.705950049,24.86797122,58.4434584,0.162292999
BAT1106,3.405598537,1.928580129,26.40080579,57.0527279,0.155119147
BAT1107,4.088239893,0.993233927,20.9519824,57.27026002,0.163074854
BAT1108,3.704843842,1.493470608,27.12030522,58.25444646,0.16184246
BAT1109,3.102482981,1.627737719,22.63080326,56.14495802,0.163532352
BAT1110,3.539764789,1.717919352,24.92773865,55.26098344,0.160602862
BAT1111,3.907627266,1.918624553,27.73142124,56.86309136,0.156977189
BAT1112,3.952961474,0.969379322,25.03211135,58.34497703,0.162060725
BAT1113,3.593516463,1.787759682,22.81807055,57.60092477,0.163849306
BAT1114,4.073697085,0.697530355,24.45195098,58.24782151,0.163249444
BAT1115,3.321202125,1.55756136,24.5581852,55.25492858,0.160174617
BAT1116,3.492718437,1.612966594,23.14994485,57.5781657,0.161773522
BAT1117,4.078316293,1.516584862,23.70601969,57.88387285,0.160634327
BAT1118,4.07550806,0.878472104,32.99323585,55.72610171,0.160161467
BAT1119,3.822855323,1.809564721,27.80459724,57.91844511,0.163810777
BAT1120,4.030776657,0.753287695,23.52259841,57.10496223,0.159604935
BAT1121,3.10652792,0.580452187,28.48477202,60.17468488,0.160312367
BAT1122,4.037993971,1.576197486,23.33090255,54.89844299,0.159991949
BAT1123,3.384743888,1.213213573,30.86562319,58.29922647,0.159319505
BAT1124,3.213997815,1.77364703,26.84821096,56.52908901,0.162692829
BAT1125,3.287243804,1.075095712,24.46348928,55.3924761,0.164823006
BAT1126,3.50156221,0.752417883,27.23858463,56.42827073,0.162230246
BAT1127,3.301430406,1.754663289,17.14561924,57.3031731,0.159688504
BAT1128,3.384681103,1.323364447,19.36616266,58.0307138,0.164479889
BAT1129,3.161974183,0.783793689,19.03037497,58.74471953,0.166271404
BAT1130,3.355412119,1.580575998,25.71471547,58.2001196,0.161707515
BAT1131,3.686740577,1.266670458,33.662575,55.6541152,0.162142891
BAT1132,3.53022445,1.406469473,36.15650073,57.65464187,0.164231321
BAT1133,3.416062513,1.191347507,28.19025551,57.06543863,0.166543747
BAT1134,3.895742555,1.743063476,27.50422237,55.94694013,0.162360332
BAT1135,4.072211966,1.744344074,15.99471133,56.58853616,0.1608351
BAT1136,3.908147067,1.564083233,22.286631,55.95163424,0.164862837
BAT1137,3.398400843,0.658102066,21.06108124,56.78252183,0.165298136
BAT1138,3.893330601,1.758280793,21.89576201,55.85790461,0.163812263
BAT1139,3.182376219,1.506519471,24.15928091,55.50831968,0.162783733
BAT1140,3.156381586,1.545536249,22.63954711,57.01077239,0.165988757
BAT1141,3.414752444,1.044474261,15.10350095,57.33005846,0.165156072
BAT1142,3.969242843,1.818919334,28.73955128,56.13241394,0.162663129
BAT1143,3.295617897,1.5880574,19.63628487,57.86166331,0.164398189
BAT1144,3.075904091,0.6688857,26.19623432,56.16315015,0.161696585
BAT1145,3.158051442,1.111667052,35.37041335,55.86189602,0.165871781
BAT1146,4.030493962,1.829570543,20.40307704,57.02156848,0.164075533
BAT1147,3.760539942,0.570795053,12.34856239,56.48447531,0.163828578
BAT1148,3.303841396,1.942124929,23.56997889,56.30899186,0.164734251
BAT1149,3.66635499,1.518743852,30.50479817,53.57625293,0.164980615
BAT1150,3.633095547,1.447063966,34.79173727,56.00368454,0.16678986
BAT1151,3.786523174,0.905838885,18.85225203,54.50155096,0.166282181
BAT1152,3.279825065,0.873187683,27.48349612,54.9072951,0.164887181
BAT1153,4.037283585,1.913087329,22.67344772,54.75399365,0.166827336
BAT1154,3.371242274,0.947408681,24.47025823,55.07622519,0.166201475
BAT1155,3.832957985,1.663257945,38.22171674,55.19220188,0.164646801
BAT1156,3.019349576,1.089682697,17.48514836,55.6955145,0.165350564
BAT1157,3.447188556,0.708881106,26.26869831,56.67755493,0.165403554
BAT1158,3.422051782,0.516072947,27.33846586,56.20241745,0.166810523
BAT1159,3.652181314,1.316386006,30.42893162,53.90598,0.165165955
BAT1160,3.087283514,1.963668228,25.48991577,55.89326756,0.165219182
BAT1161,3.948157648,1.053704291,26.5402527,56.1670852,0.170037515
BAT1162,3.261336962,1.035788501,23.04175716,55.56089327,0.168079471
BAT1163,3.812445378,1.016137427,26.34563471,55.73333069,0.164778799
